SAMPLE_ID,Source,Source_path,Question,Answer
AUG_TRAIN4353,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서의 작성 목적과 요소들이 미치는 영향에 대한 통찰력을 얻기 위해, 중앙관서와 기금관리주체가 성과계획서를 공개하는 동기에 어떤 역할을 하는지 설명해 보세요.","성과계획서는 중앙관서 및 기금관리주체의 전략목표 및 성과목표를 달성하기 위한 연도별 시행계획을 작성하기 위해 사용되며, 작성 시 성과목표, 성과지표, 목표수준이 사전에 설정되고 관리된다. 각 부처 성과계획서의 공개를 통해 정부의 재정운용 성과에 대한 이해를 제고하고, 예산편성 활용 등을 통해 재정운용의 투명성과 책임성을 제고할 수 있다."
AUG_TRAIN4354,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기금운용에 따른 성과관리의 주요내용과 성과계획서 작성에 대한 지침은 무엇인가?,"① 성과목표관리: 재정사업에 대한 성과목표, 성과지표 등의 설정 및 그 달성을 위한 집행과정ㆍ결과의 관리 ② 성과평가: 재정사업의 계획 수립, 집행과정 및 결과 등에 대한 점검ㆍ분석ㆍ평가. 각 중앙관서의 장 및 기금관리주체는 재정사업 성과목표관리를 위하여 매년 예산 및 기금에 관한 성과목표ㆍ성과지표가 포함된 성과계획서 및 성과보고서를 작성하여야 한다."
AUG_TRAIN4355,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 및 성과보고서 작성 시 성과목표와 성과지표를 설정할 때, 기관의 임무와 목표에 맞는 구체적이고 결과지향적인 지표를 어떻게 선정하는 것이 가장 효과적인지 살펴볼 수 있는 방법은 무엇인가?","성과목표는 기관의 임무 및 상위ㆍ하위 목표와 연계되어야 하며, 성과지표를 통하여 성과목표의 달성 여부를 측정할 수 있도록 구체적이고 결과지향적으로 설정되어야 한다. 성과지표는 명확하고 구체적으로 설정되어야 하며, 성과목표의 달성을 객관적으로 제때에 측정할 수 있어야 한다."
AUG_TRAIN4356,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"국내에서 성과주의 예산 제도가 처음 도입된 시점부터 현재까지 성과목표관리제도, 국가재정법 시행, 성과계획서 제출의 변화를 추적해 보는 데 어떤 변화가 있었는지 살펴보는 것이 의미가 있을까요?","성과주의 예산 제도는 1999년부터 시행되었으며, 성과목표관리제도는 2003년, 국가재정법 시행으로 성과관리제도가 법제화된 것은 2007년, 성과계획서가 예산안과 기금운용계획안의 첨부서류로 제출된 것은 2009년부터입니다."
AUG_TRAIN4357,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2022 회계연도부터 성과기반의 재정운용을 강화하기 위해 프로그램 단위의 성과계획서가 작성된 결과로 어떤 긍정적인 변화가 있었나요?,"2022 회계연도부터 성과계획서는 프로그램 단위로 작성되었으며, 2024 회계연도부터는 '1 프로그램 1 지표'를 원칙으로 성과지표가 설정되게 되었습니다."
AUG_TRAIN4358,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가재정법에 따라 성과계획서를 제출해야 하는 기관의 유형은 무엇일까요?,국가재정법에 따라 성과계획서를 작성해야 하는 대상기관은 국가재정법(제4장의2)에 따라 예산요구서를 제출하는 모든 중앙관서의 장과 기금관리주체입니다.
AUG_TRAIN4359,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"부처들은 성과계획서 작성에 있어서 기획재정부의 지침을 준수하고, 조직과 사업구조에 맞는 성과 목표체계를 어떻게 수립할 수 있는지에 대해 더 많은 정보를 얻기 위해 어떤 교육프로그램을 제공하고 있는가?","기획재정부는 매년 성과계획서 작성지침을 각 부처에 통보하여 각 부처의 성과계획서 작성 방법과 기준을 제시하고 있다. 부처들은 이 지침에 따라 해당 기관의 조직과 사업구조를 고려하여 성과 목표체계를 수립해야 하며, 목표달성에 영향을 줄 수 있는 법·제도·정책적 요인 및 외부요인을 분석하고 이를 관리·개선하기 위한 계획을 반영해야 한다."
AUG_TRAIN4360,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서의 구성 요소와 성과관리의 목표를 바탕으로 조직의 장기적 성과 향상에 기여하는 주요 전략을 무엇인가?,"성과계획서는 임무와 비전을 설정하는데, 재정정책이 해당 기관의 존재 목적과 주요 기능을 포괄하는 내용으로 설정되어야 한다. 성과관리를 통해 구현 가능한 내용은 비전을 달성하여 바람직한 미래상을 이루기 위해 조직 현황을 파악하고 성과를 향상시키기 위한 계획과 목표를 설정하는 것을 말한다."
AUG_TRAIN4361,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가 재정운용계획이 전략목표 설정에 미치는 영향과 고려해야 할 요소를 분석하여 전략적 성과를 높일 수 있는 최적의 방법을 개발하려면 어떤 전략을 수립해야 하나?,"국가 재정운용계획 또는 관계 법령에 의한 중ㆍ장기계획을 감안하여 설정되어야 하며, 국정 목표, 기관의 임무와 비전, 기관의 임무와 논리적 연계성을 고려해야 하며, 구체적인 내용으로 작성되어야 한다."
AUG_TRAIN4362,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"예산 프로그램과 성과관리 목표를 달성하는 프로그램의 일치 여부는 무엇에 의해 결정되며, 이러한 일치가 없을 경우 성과관리에서 제외되는 비용의 범위는 얼마나 광범위한가?","원칙적으로 예산 체계상 모든 사업을 성과계획 목표체계에 포함하여 설정하되, 인건비, 기본행정경비 등 성과관리 실익이 작은 일부사업을 제외해야 한다. 성과관리 대상에서 제외되는 세부사업으로는 인건비, 기본경비, 정부내부거래, 보전지출, 교부금, 차입이자 상환, 예비비, 청사관리, 타부처 수행사업, 위원회·자문회의 운영, 출연금 사업 등이 있다. 또한, 국가연구개발사업 중 정부연구소 인건비, 출연(연) 운영지원 비목만으로 구성된 사업도 성과관리 대상에서 제외된다."
AUG_TRAIN4363,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과지표는 유형과 측정 방법에 따라 어떤 분류법을 사용하여 구분되는지 설명해 주세요.,"성과지표는 4가지 유형(투입ㆍ과정ㆍ산출ㆍ결과지표)으로 분류되며, 정량적 측정여부에 따라 정량ㆍ정성지표로 구분된다."
AUG_TRAIN4364,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,사업 성과를 평가하는 기준에 대한 전략적인 고려를 통해 중장기 재정 정책을 어떻게 수립할 수 있는지에 대한 질문입니다.,"성과지표의 목표치는 중장기 추진계획, 유사 사업ㆍ국제수준과의 비교, 과거 추세치 등을 고려하여, 사업방식 개선 의지 등 적극적 업무 수행의 관점에서 도전적으로 설정"
AUG_TRAIN4365,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024년도 중앙관서의 성과관리체계의 전략 목표와 프로그램 목표 간의 상관관계가 어떻게 변화하였는지 설명해주세요.,"2024년도 중앙관서의 성과관리체계는 전략 목표 187개, 프로그램목표 475개로 구성되어 있습니다. 2023년 대비 프로그램목표 수는 6개 증가하여 475개로 유지되었습니다."
AUG_TRAIN4366,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024년도 성과지표 개수가 2023년보다 얼마나 줄어든지 알려주세요?,"2024년도 성과지표는 총 507개로 구성되어 있으며, 2023년 대비 562개 감소하였습니다."
AUG_TRAIN4367,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과지표의 유형에 따라 투입지표와 결과지표의 개수는 어떻게 달라지나요?,"성과지표의 성격에 따라 투입지표는 21개, 결과지표는 355개로 구성되어 있습니다."
AUG_TRAIN4368,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과지표의 측정 방법에 따라 정량지표의 종류가 얼마나 다양하게 나타나는지 조사하면 어떤 결과가 나타날까요?,성과지표의 측정여부에 따라 정량지표는 375개로 구성되어 있습니다.
AUG_TRAIN4369,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국회 예산심의위원회에서 최종 승인한 대통령 경호처 예산을 포함한 성과관리대상 사업의 총 예산은 얼마인가요?,"성과관리대상 사업의 총 예산은 1,416억원입니다. "
AUG_TRAIN4370,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가보훈부의 2024년 예산안에 반영된 주요 프로그램 목표를 세부적으로 나누어 살펴보면 무엇이 있나요?,"프로그램목표 Ⅰ-1. 국가유공자의 희생과 공헌에 합당한 보상을 실시한다, 프로그램목표 Ⅱ-1. 국가유공자의 의료‧복지서비스 품질을 향상시킨다, 프로그램목표 Ⅲ-1. 국립묘지 안장 등 사망 시 예우를 확대하고, 독립(국가)유공자 발굴 등 독립운동 유산의 보존·활용을 강화한다, 프로그램목표 Ⅳ-1. 제대군인의 원활한 사회복귀를 지원하고 참전군인의 명예를 선양한다, 프로그램목표 Ⅴ-1. 국민 참여와 공감을 기반으로 하는 보훈선양 활동을 활성화한다"
AUG_TRAIN4371,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"중소벤처기업부의 성과관리 대상 사업에 대한 예산 배분의 효율성을 분석할 때, 총 예산 중 R&D 예산의 비중은 얼마나 차지하고 있나요?","총 예산은 275,246억원, R&D 예산은 12,397억원, 인건비 예산은 2,719억원, 차입이자 상환 예산은 47,272억원, 보전지출 예산은 37,197억원입니다."
AUG_TRAIN4372,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,중소기업과 벤처기업의 성장과 기술경쟁력을 어떻게 향상시키기 위해 정부와 민간 부문에서 협력하여 운영하는 프로그램이 있는지 알 수 있을까요?,중소기업 및 벤처기업의 성장을 지원하기 위해 '창업촉진 및 벤처육성을 통해 양질의 일자리를 창출한다'는 프로그램과 중소기업의 기술경쟁력을 제고하기 위해 '기술혁신 및 인력양성을 통해 중소기업의 기술경쟁력 및 신산업 대응력을 높인다'는 프로그램이 운영되고 있다.
AUG_TRAIN4373,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,소상공인과 전통시장이 번영하는 데 필요한 자원과 지원을 어떻게 제공하고 있는지 살펴볼 수 있는 프로그램이 무엇인지 궁금하다.,소상공인과 전통시장을 지원하기 위해 '소상공인육성 및 동반성장 문화 확산으로 자생적 생태계를 조성한다'는 프로그램이 운영되고 있다.
AUG_TRAIN4374,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,식품의약품안전처의 예산배분에서 R&D 예산과 성과관리 대상 사업 예산의 비율 차이를 비교하면 어떤 결과가 나타납니까?,"성과관리 대상 사업의 총 예산은 7,161억원이고, R&D 예산은 1,452억원입니다. 전체 예산 중 성과관리 대상 사업의 비율은 64%입니다."
AUG_TRAIN4375,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,고위공직자범죄수사처의 성과관리 사업에 대한 예산 집행의 효율성은 무엇인가요?,"성과관리 대상 사업의 총 계는 202억원이며, 인건비는 84억원입니다."
AUG_TRAIN4376,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과관리 대상 사업의 재정구성에 대한 세부 정보를 분석할 때 일반재정과 인건비 비율이 어느 정도인지 파악하고 싶습니다.,"성과관리대상 사업의 재정현황에서 일반재정의 비율은 19.4%, 인건비의 비율은 44.6%입니다."
AUG_TRAIN4377,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,'24년 공정거래위원회의 예산과 성과관리 대상 사업의 비율 및 내부거래 비율을 비교하여 나타나는 가장 큰 변화는 무엇인가?,"24년 예산은 7,503,417백만원이며, 성과관리 대상 사업의 비율은 36.8%, 내부거래 비율은 44%입니다."
AUG_TRAIN4378,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"국민권익위원회 재정현황에서 성과관리 대상 사업의 예산 비중을 분석했을 때, 인건비가 기본경비보다 몇 배 많을까요?","총계는 1,116억 원, 인건비는 488억 원, 기본경비는 78억 원입니다."
AUG_TRAIN4379,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,원자력안전위원회 재정 현황에서 성과 관리 대상 사업과 R&D 부문의 예산 차이액은 얼마인가?,"성과관리 대상 사업의 총계는 1,911억원이며, R&D 부문의 예산은 410억원입니다."
AUG_TRAIN4380,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국세청의 성과관리대상 사업의 재정현황에서 세입확보를 위한 프로그램 목표와 관련된 주요 성과지표는 무엇으로 구성되어 있나요?,"안정적인 세입확보를 위해 '과세인프라를 확충하여 안정적으로 세입을 확보한다'는 프로그램 목표가 설정되었으며, 이 목표의 성과지표 중 하나로 '현금영수증 발급금액'이 있습니다."
AUG_TRAIN4381,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,각 청의 예산은 2024년에 얼마를 차지하는지에 대한 비중을 비교하면 어떠한지 설명해줄 수 있나요?,"재외동포청은 84,569백만원, 병무청은 41,096백만원, 국세청은 237,018백만원, 관세청은 183,608백만원, 통계청은 250,826백만원이다."
AUG_TRAIN4382,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국방력 강화를 위한 방위사업의 재정 효율성과 성과 향상에 어떤 차별화된 접근법을 도입해야 하는지 연구할 수 있는 방안은 무엇인가?,"방위사업의 재정현황은 전체 재정액이 12,706,264백만원이며, 세부 사업별로 예산이 분배되어 있습니다. 성과지표로는 '지휘정찰무기체계를 적기 전력화한다'의 성과지표는 '지휘정찰사업의 적기 일반 사업 완료율'로, 100%의 목표치를 가지고 있으며, '전략무기체계 핵심·원천기술 개발 및 방위산업 육성을 지원한다'의 성과지표는 '핵심기술 적용률'로, 목표치는 35.5%입니다. 또한, '유도무기체계를 적기 전력화한다'의 성과지표는 '유도무기사업의 적기 일반 사업 완료율'로, 97.1%의 목표치를 가지고 있습니다."
AUG_TRAIN4383,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국립고궁박물관 조성운영과 자연문화재보호를 위한 예산의 비율은 얼마나 되나요?,"전략목표 Ⅰ의 예산은 261,513백만원, 프로그램목표 Ⅱ-1의 자연문화재보호에 할당된 예산은 3,961백만원, 프로그램목표 Ⅲ-1의 국립고궁박물관 조성운영에 할당된 예산은 21,955백만원입니다."
AUG_TRAIN4384,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기상청의 예산 중 기후변화 관련 성과지표의 비중은 얼마나 높은가요?,"기상청의 기상기술 선진화를 위한 성과지표 중 '기상기후 국제기구 및 일반 국제협력교육홍보 관련기관 활동 전문가 재정'의 '24년 예산은 21백만원, 기후변화 과학정보 생산 및 서비스를 위한 성과지표 중 '기후변화 과학정보 생산 및 서비스'의 '24년 예산은 11,176백만원, 기후대응기금을 위한 성과지표 중 '탄소중립기반 선진기상·지진 기술개발'의 '24년 예산은 25,709백만원, 기상기후서비스의 활용·확산을 위한 성과지표 중 '항공기상관측'의 '24년 예산은 7,048백만원입니다."
AUG_TRAIN4385,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,새만금개발청의 운영비 중 인건비 비율이 가장 높은지 낮은지에 대한 비교를 통해 새만금개발청의 인건비 비중에 어떤 영향을 미치는지 분석해 보는 것이 어떻습니까?,"인건비의 비중은 38.4%이며, 새만금개발청의 프로그램목표 Ⅰ-1의 예산은 10,689억원입니다."
AUG_TRAIN4386,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,해양경찰청의 성과지표 수와 해양경찰역량강화 프로그램의 예산이 가장 최근에 발표된 년도는 어느 년도였나요?,"해양경찰청의 성과지표 수는 5개이며, 해양경찰역량강화 프로그램의 예산은 64,450백만원입니다."
AUG_TRAIN4387,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"5·18민주화운동 진상규명조사위원회 성과지표에 대한 세부 내용을 분석할 때, 주요 성과지표의 구체적인 내용은 무엇인지 살펴보았을 때, 이에 해당하는 주요 성과지표는 '대정부 권고안'의 수량을 측정하는 것입니다.","전략목표Ⅰ. ""계엄군 발포경위, 인권침해 및 암매장 의혹 등 총체적 진실을 규명""의 프로그램목표Ⅰ-1의 성과지표는 ""대정부 권고안"" 10건(건수)으로 정량적으로 산출됩니다."
AUG_TRAIN4388,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서의 주요 목적을 달성하기 위한 구체적인 전략과 실행 계획을 어떤 방식으로 수립하는가?,성과계획서는 중앙관서 및 기금관리주체의 전략목표 및 성과목표를 달성하기 위한 연도별 시행계획을 작성하기 위해 사용된다.
AUG_TRAIN4389,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 작성 시 목표 설정 시 성과지표, 목표수준, 성과목표가 사전에 어떻게 정의되고 관리되는지에 대한 세부사항은 무엇인가?","성과계획서 작성 시 성과목표, 성과지표, 목표수준이 사전에 설정되고 관리된다."
AUG_TRAIN4390,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,정부가 성과계획서를 공개하면 재정운용에 대한 투명성과 책임성을 높이는 데 어떤 영향을 미치는가?,"각 부처 성과계획서의 공개를 통해 정부의 재정운용 성과에 대한 이해를 제고하고, 예산편성 활용 등을 통해 재정운용의 투명성과 책임성을 제고할 수 있다."
AUG_TRAIN4391,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,정부의 재정사업 성과를 관리하는 주요 내용은 무엇일까?,"① 성과목표관리: 재정사업에 대한 성과목표, 성과지표 등의 설정 및 그 달성을 위한 집행과정ㆍ결과의 관리 ② 성과평가: 재정사업의 계획 수립, 집행과정 및 결과 등에 대한 점검ㆍ분석ㆍ평가"
AUG_TRAIN4392,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,중앙관서의 장 및 기금관리주체가 작성해야 하는 성과계획서 및 성과보고서의 내용을 규정하는 법적 근거는 무엇인가?,각 중앙관서의 장 및 기금관리주체는 재정사업 성과목표관리를 위하여 매년 예산 및 기금에 관한 성과목표ㆍ성과지표가 포함된 성과계획서 및 성과보고서를 작성하여야 한다.
AUG_TRAIN4393,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 및 성과보고서 작성 시, 기관의 전략 및 전술 목표와 연계된 성과목표를 어떻게 설정할 수 있는지에 대한 방법론이 무엇인가?","성과목표는 기관의 임무 및 상위ㆍ하위 목표와 연계되어야 하며, 성과지표를 통하여 성과목표의 달성 여부를 측정할 수 있도록 구체적이고 결과지향적으로 설정되어야 한다."
AUG_TRAIN4394,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 및 성과보고서 작성 시 성과지표를 설정할 때, 달성하기 어려운 목표를 설정하는 것보다 달성할 수 있는 목표를 설정하는 것이 바람직한지 여부를 고려해야 한다.","성과지표는 명확하고 구체적으로 설정되어야 하며, 성과목표의 달성을 객관적으로 제때에 측정할 수 있어야 한다."
AUG_TRAIN4395,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서와 성과보고서의 신뢰성을 높이기 위한 주요 노력은 무엇인가?,"각 중앙관서의 장 및 기금관리주체는 제33조에 따른 예산안, 제35조에 따른 수정예산안, 제68조제1항에 따른 기금운용계획안, 제70조제2항에 따른 기금운용계획변경안 및 제89조제1항에 따른 추가경정예산안과 그에 따라 작성된 성과계획서의 사업내용 및 사업비 등이 각각 일치되도록 노력하여야 한다."
AUG_TRAIN4396,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가예산제도에서 성과계획서를 제출해야 하는 기관의 역할과 책임은 무엇인지 설명해 주세요.,국가재정법에 따라 성과계획서를 작성해야 하는 대상기관은 국가재정법(제4장의2)에 따라 예산요구서를 제출하는 모든 중앙관서의 장과 기금관리주체입니다.
AUG_TRAIN4397,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"각 부처의 성과관리에 대한 중앙 정부의 역할을 강조하는 방식으로 말해 본다면, 기획재정부가 매년 어떤 방식으로 중앙관서의 성과관리를 지원하고 있는지 설명해 주시오.",매년 성과계획서 작성지침을 각 부처에 통보하여 각 부처의 성과계획서 작성 방법과 기준을 제시하고 있다.
AUG_TRAIN4398,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서 작성지침에 따라 조직의 목표를 달성하기 위한 전략을 개발하고, 그 전략을 실행하기 위한 구체적인 행동 계획을 세우는 과정을 어떤식으로 진행해야 하는가?",성과계획서 작성지침에 따라 해당 기관의 조직과 사업구조를 고려하여 성과 목표체계를 수립해야 한다.
AUG_TRAIN4399,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과목표를 설정할 때 고려해야 하는 요소를 분석하여 이를 개선하기 위한 전략을 개발할 수 있는 방법은 무엇입니까?,목표달성에 영향을 줄 수 있는 법·제도·정책적 요인 및 외부요인을 분석하고 이를 관리·개선하기 위한 계획을 반영해야 한다.
AUG_TRAIN4400,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서의 재정정책 요소는 기관의 비전과 목표 달성을 위한 자원 할당에 어떻게 반영되는지 설명해 주세요.,"성과계획서는 임무와 비전을 설정하는데, 재정정책이 해당 기관의 존재 목적과 주요 기능을 포괄하는 내용으로 설정되어야 한다."
AUG_TRAIN4401,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,조직의 미래상을 달성하기 위한 전략을 수립하고 성과를 향상시키기 위한 계획을 어떻게 개발할 수 있는지에 대한 질문입니다.,성과관리를 통해 구현 가능한 내용은 비전을 달성하여 바람직한 미래상을 이루기 위해 조직 현황을 파악하고 성과를 향상시키기 위한 계획과 목표를 설정하는 것을 말한다.
AUG_TRAIN4402,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,정부 재정운용에 영향을 미치는 전략목표는 국가 재정운용계획의 기초가 되는 정책과 관련된 정책 목표에 어떤 식으로 반영되는지 설명해 주세요.,국가 재정운용계획 또는 관계 법령에 의한 중ㆍ장기계획을 감안하여 설정되어야 한다.
AUG_TRAIN4403,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,전략 목표를 설정하는 데 필요한 요소들을 어떤 조직이나 기관의 특성에 따라 달라질 수 있는가?,"국정 목표, 기관의 임무와 비전, 기관의 임무와 논리적 연계성을 고려해야 하며, 구체적인 내용으로 작성되어야 한다."
AUG_TRAIN4404,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,전략 목표를 달성하기 위한 최적의 방법을 파악하기 위해 현재 진행 중인 프로세스의 측면에서 어떤 변화를 고려해야 하는가?,향후 개선 수준을 확인할 수 있도록 명확하게 설정되어야 한다.
AUG_TRAIN4405,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과관리 대상 프로그램과 예산 프로그램의 상향식 통합을 어떻게 할 것인지에 대한 계획이 어떻게 구성되어야 하는가?,"원칙적으로 예산 체계상 모든 사업을 성과계획 목표체계에 포함하여 설정하되, 인건비, 기본행정경비 등 성과관리 실익이 작은 일부사업을 제외해야 한다."
AUG_TRAIN4406,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,어떤 비용이 성과관리에서 제외되는지에 대한 기준은 무엇인가?,"인건비, 기본경비, 정부내부거래, 보전지출, 교부금, 차입이자 상환, 예비비, 청사관리, 타부처 수행사업, 위원회·자문회의 운영, 출연금 사업 등이 성과관리 대상에서 제외된다."
AUG_TRAIN4407,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"정부연구소 인건비, 출연(연) 운영지원 비목만으로 구성된 사업의 성과관리 대상 제외 요인은 무엇인가?","정부연구소 인건비, 출연(연) 운영지원 비목만으로 구성된 사업이 성과관리 대상에서 제외된다."
AUG_TRAIN4408,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024년 예산 확보를 위한 정부의 우선순위는 어디에 중점을 두고 있는 것일까?,"2024년에는 국세청과 관세청 등의 부처에서 예산이 증가하는 반면, 외교부와 통일부 등에서는 예산이 감소할 것으로 예상된다."
AUG_TRAIN4409,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"헌법재판소운영지원' 사업의 예산 규모는 얼마나 큰 규모이며, 일반회계에서 차지하는 비중은 어느 정도인가?","헌법재판소운영지원' 사업의 예산은 4,624억원이며, 이 사업은 일반회계에 속한다."
AUG_TRAIN4410,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가적으로 중소기업과 벤처기업을 위한 지원 프로그램은 어떤 형태로 제공되고 있는가?,중소기업및벤처기업의 성장을 지원하기 위해 '창업촉진 및 벤처육성을 통해 일자리 창출'는 프로그램이 운영되고 있다.
AUG_TRAIN4411,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,중소기업의 기술경쟁력을 제고하기 위한 프로그램의 효과적인 운영 방안은 무엇일까?,중소기업의 기술경쟁력을 제고하기 위해 '기술혁신 및 인력양성을 통해 중소기업의 기술경쟁력 및 신산업 대응'는 프로그램이 운영되고 있다.
AUG_TRAIN4412,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,법제부의 기능을 강화하고 입법 지원을 효율적으로 제공하기 위한 새로운 제도 개혁이 무엇인지 궁금하다.,정부입법 관리를 강화하고 법제지원을 확대하기 위해 '정부입법 관리를 강화하고 법제지원을 확대함으로써 국민이 체감하는 국정성과 창출에 기여한다'는 프로그램이 운영되고 있다.
AUG_TRAIN4413,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,24년 예산안에서 고위공직자 범죄 근절에 대한 예산이 정확히 얼마를 차지하는지 알려면 24년 전체 예산에 전략목표 Ⅰ의 비중을 계산하는 것이 필요합니다.,"24년 예산안에서 전략목표 Ⅰ. 고위공직자 범죄를 근절하여 공직사회의 투명성과 신뢰성을 제고한다.'의 예산은 7,454억원입니다."
AUG_TRAIN4414,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국세청의 성과관리대상 사업의 재정현황에서 '과세인프라 확충률'은 '안정적으로 세입을 확보하는 데 어떤 영향을 미치는지 분석해 보아야 하나요?,'현금영수증 발급금액'은 '과세인프라를 확충하여 안정적으로 세입을 확보한다'는 프로그램 목표의 성과지표 중 하나입니다.
AUG_TRAIN4415,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국방력 강화를 위한 방위사업 성과 지표 중 '지휘정찰무기체계를 적기 전력화하는 데 필요한 인력 및 자원 배분의 효율성은 어느 정도인가?,"지휘정찰무기체계를 적기 전력화한다는 성과지표는 '지휘정찰사업의 적기 일반 사업 완료율'로, 100%의 목표치를 가지고 있음."
AUG_TRAIN4416,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국방산업의 기술 발전을 촉진하기 위한 방위사업의 성과지표에 대한 상세한 정보는 무엇인가?,"전략무기체계 핵심·원천기술 개발 및 방위산업 육성을 지원한다는 성과지표는 '핵심기술 적용률'로, 목표치는 35.5%이다."
